"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2021-01-15","0.00",",,S","62","H,,S","76",",,S","50",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2021-01-16","0.00",",,S","61","H,,S","73",",,S","50",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2021-01-17","0.00",",,S","63","H,,S","74",",,S","53",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2021-01-18","0.00",",,S","62","H,,S","72",",,S","52",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2021-02-22","0.00",",,S","74","H,,S","88",",,S",,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2021-02-23","0.00",",,S","74","H,,S","89",",,S","59",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2021-02-24","0.00",",,S","75","H,,S","89",",,S","64",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2021-02-25","0.00",",,S","78","H,,S","93",",,S","62",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2021-02-28","0.00",",,S","80","H,,S","96",",,S","69",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2021-03-01","0.00",",,S","80","H,,S","95",",,S","70",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2021-11-30","0.00",",,S","66","H,,S","85",",,S",,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-01-01","0.00",",,S","64","H,,S","78",",,S","55",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-04-07",,,"84","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-04-08",,,"86","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-04-09",,,"85","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-04-10",,,"87","H,,S",,,"78",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-04-11",,,"86","H,,S",,,"79",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-04-12",,,"85","H,,S",,,"80",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-04-13",,,"86","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-04-14",,,"87","H,,S",,,"80",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-04-15",,,"87","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-07-02","0.20",",,S","88","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-07-03","0.59",",,S","84","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-07-04","0.06",",,S","88","H,,S",,,"80",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-07-05","0.00",",,S","87","H,,S",,,"79",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-07-06","0.43",",,S","84","H,,S",,,"81",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-07-08","0.24",",,S","85","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-07-09","0.20",",,S","86","H,,S",,,"80",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-07-10","0.04",",,S","86","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-07-11",,,"86","H,,S",,,"80",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-07-16","0.04",",,S","86","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-07-17",,,"87","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-07-19","0.20",",,S","85","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-07-22","0.16",",,S","88","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-08-08","0.08",",,S","87","H,,S",,,"78",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-08-09","0.24",",,S","84","H,,S",,,"81",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-08-10","0.39",",,S","82","H,,S",,,"78",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-08-11","0.63",",,S","81","H,,S",,,"78",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-08-12","0.16",",,S","87","H,,S",,,"78",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-08-13","0.12",",,S","85","H,,S",,,"78",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-08-14","0.51",",,S","81","H,,S",,,"79",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-08-15","0.55",",,S","84","H,,S",,,"80",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-08-20","0.79",",,S","81","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-08-21","0.04",",,S","87","H,,S",,,"78",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-08-22",,,"88","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-08-23","0.39",",,S","84","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-08-24","0.20",",,S","83","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-08-27",,,"86","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-08-28","0.28",",,S","83","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-08-30",,,"88","H,,S",,,"81",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-08-31",,,"88","H,,S",,,"80",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-09-05","2.52",",,S","83","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-09-06",,,"83","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-09-07",,,"88","H,,S",,,"80",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-09-10","0.31",",,S","83","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-09-11","0.43",",,S","83","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-09-12","0.31",",,S","80","H,,S",,,"76",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-09-21","0.12",",,S","85","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-09-22","0.00",",,S","84","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-09-23",,,"87","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-09-24",,,"85","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-09-26","0.28",",,S","86","H,,S",,,"77",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-09-29",,,"87","H,,S",,,"77",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-09-30",,,"86","H,,S",,,"77",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-10-02","0.16",",,S","80","H,,S",,,"77",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-10-07",,,"85","H,,S",,,"76",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-10-08",,,"83","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-10-09",,,"83","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-10-10",,,"80","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-10-11",,,"82","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-10-13","0.47",",,S","81","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-10-14","0.00",",,S","84","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-10-17",,,"83","H,,S",,,"70",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-10-18",,,"85","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-10-19",,,"80","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-10-21",,,"82","H,,S",,,"66",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-10-22",,,"84","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-10-23","0.08",",,S","80","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-10-24","2.80",",,S","71","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-10-25","0.00",",,S","76","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-10-26","0.00",",,S","79","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-10-27","0.00",",,S","79","H,,S","90",",,S",,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-10-28","0.00",",,S","76","H,,S",,,"67",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-10-29","0.00",",,S","76","H,,S",,,"65",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-10-30","0.00",",,S","78","H,,S",,,"63",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-10-31","0.00",",,S","81","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-11-01","0.00",",,S","80","H,,S",,,"67",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-11-02","0.00",",,S","78","H,,S",,,"68",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-11-03","0.00",",,S","74","H,,S",,,"65",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-11-04","0.00",",,S","74","H,,S",,,"63",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-11-05","0.00",",,S","77","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-11-06","0.00",",,S","73","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-11-07","0.00",",,S","76","H,,S",,,"63",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-11-08","0.00",",,S","74","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-11-09","0.00",",,S","76","H,,S",,,"66",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-11-10","0.00",",,S","75","H,,S",,,"65",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-11-11","0.00",",,S","75","H,,S",,,"64",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-11-12","0.00",",,S","73","H,,S",,,"64",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-11-13","0.00",",,S","72","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-11-14","0.00",",,S","69","H,,S",,,"57",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-11-15","0.00",",,S","71","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-11-16","0.00",",,S","72","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-11-17","0.00",",,S","71","H,,S",,,"57",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-11-18","0.00",",,S","71","H,,S",,,"60",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-11-19","0.00",",,S","68","H,,S",,,"63",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-11-20","0.00",",,S","74","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-11-21","0.00",",,S","72","H,,S",,,"62",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-11-22","0.00",",,S","71","H,,S",,,"59",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-11-23","0.00",",,S","68","H,,S",,,"57",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-11-24","0.00",",,S","66","H,,S",,,"56",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-11-25","0.00",",,S","70","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-11-26","0.00",",,S","71","H,,S",,,"58",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-11-27","0.00",",,S","66","H,,S",,,"57",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-11-28","0.00",",,S","70","H,,S","89",",,S","56",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-11-29","0.00",",,S","72","H,,S",,,"60",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-11-30","0.00",",,S","74","H,,S",,,"62",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-12-01","0.00",",,S","69","H,,S","87",",,S",,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-12-02","0.00",",,S","70","H,,S","87",",,S",,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-12-03","0.00",",,S","67","H,,S","85",",,S","56",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-12-04","0.00",",,S","70","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-12-05","0.00",",,S","68","H,,S",,,"56",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-12-06","0.00",",,S","68","H,,S",,,"57",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-12-07","0.00",",,S","69","H,,S",,,"56",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-12-08","0.00",",,S","69","H,,S","82",",,S",,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-12-09","0.00",",,S","67","H,,S",,,"56",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-12-10","0.00",",,S","68","H,,S","83",",,S","56",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-12-11","0.00",",,S","67","H,,S",,,"59",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-12-12","0.00",",,S","68","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-12-13","0.00",",,S","66","H,,S",,,"55",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-12-14","0.00",",,S","65","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-12-15","0.00",",,S","67","H,,S",,,"54",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-12-16","0.00",",,S","58","H,,S","80",",,S","51",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-12-17","0.00",",,S","62","H,,S",,,"50",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-12-18","0.00",",,S","67","H,,S","81",",,S",,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-12-19","0.00",",,S","64","H,,S","82",",,S",,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-12-20","0.00",",,S","64","H,,S",,,"56",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-12-21","0.00",",,S","67","H,,S",,,"58",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-12-22","0.00",",,S","65","H,,S",,,"55",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-12-23","0.00",",,S","65","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-12-24","0.00",",,S","62","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-12-25","0.00",",,S","69","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-12-26","0.00",",,S","69","H,,S",,,"60",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-12-27","0.00",",,S","70","H,,S",,,"65",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-12-28","0.00",",,S","65","H,,S","78",",,S",,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-12-29","0.00",",,S","61","H,,S",,,"51",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-12-30","0.00",",,S","62","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2022-12-31","0.00",",,S","62","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-01-01","0.00",",,S","63","H,,S",,,"55",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-01-02","0.00",",,S","64","H,,S",,,"55",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-01-03","0.00",",,S","59","H,,S",,,"54",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-01-04","0.00",",,S","58","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-01-05","0.00",",,S","58","H,,S",,,"48",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-01-06","0.00",",,S","59","H,,S","72",",,S","50",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-01-07","0.00",",,S","52","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-01-08","0.00",",,S","56","H,,S",,,"46",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-01-09","0.00",",,S","65","H,,S",,,"51",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-01-10","0.00",",,S","61","H,,S","81",",,S","51",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-01-11","0.00",",,S","62","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-01-12","0.00",",,S","60","H,,S",,,"46",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-01-13","0.00",",,S","65","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-01-14","0.00",",,S","67","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-01-15","0.00",",,S","67","H,,S","81",",,S","59",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-01-16","0.00",",,S","61","H,,S",,,"56",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-01-17","0.00",",,S","60","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-01-18","0.00",",,S","62","H,,S",,,"54",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-01-19","0.00",",,S","61","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-01-20","0.00",",,S","60","H,,S","77",",,S","47",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-01-21","0.00",",,S","63","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-01-22","0.00",",,S","66","H,,S",,,"54",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-01-23","0.00",",,S","68","H,,S","83",",,S","57",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-01-24","0.00",",,S","71","H,,S",,,"61",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-01-25","0.00",",,S","70","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-01-26","0.00",",,S","73","H,,S",,,"63",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-01-27","0.00",",,S","71","H,,S",,,"62",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-01-28","0.00",",,S","70","H,,S","83",",,S",,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-01-29","0.00",",,S","66","H,,S",,,"56",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-01-30","0.00",",,S","68","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-01-31","0.00",",,S","70","H,,S","81",",,S","61",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-02-02",,,"65","H,,S",,,"52",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-02-03",,,"65","H,,S",,,"53",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-02-04",,,"67","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-02-05",,,"68","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-02-06",,,"64","H,,S",,,"55",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-02-07",,,"70","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-02-08",,,"72","H,,S",,,"63",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-02-09",,,"74","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-02-10",,,"69","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-02-11",,,"70","H,,S",,,"58",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-02-13",,,"65","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-02-14",,,"63","H,,S",,,"51",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-02-16",,,"64","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-02-17",,,"71","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-02-18",,,"77","H,,S",,,"63",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-02-19",,,"74","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-02-23",,,"80","H,,S",,,"71",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-02-24",,,"78","H,,S",,,"70",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-02-25",,,"80","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-02-26","0.00",",,S","74","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-02-27","0.04",",,S","77","H,,S",,,"64",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-02-28","0.00",",,S","78","H,,S",,,"64",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-03-01",,,"77","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-03-02",,,"80","H,,S",,,"64",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-03-04",,,"76","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-03-05",,,"85","H,,S",,,"64",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-03-06",,,"79","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-03-07",,,"80","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-03-08",,,"81","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-03-09",,,"78","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-03-10",,,"74","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-03-11",,,"73","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-03-13",,,"83","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-03-14",,,"80","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-03-15","0.08",",,S","80","H,,S",,,"70",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-03-16","0.16",",,S","79","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-03-17",,,"74","H,,S",,,"65",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-03-18",,,"77","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-03-19","0.59",",,S","72","H,,S",,,"68",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-03-20","7.06",",,S","75","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-03-21","0.00",",,S","77","H,,S",,,"67",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-03-22","0.00",",,S","80","H,,S",,,"65",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-03-23","0.00",",,S","80","H,,S","92",",,S","70",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-03-24","0.00",",,S","81","H,,S","95",",,S",,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-03-25","0.00",",,S","82","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-03-26","0.39",",,S","80","H,,S","96",",,S",,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-03-27","0.00",",,S","80","H,,S",,,"71",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-03-28","0.00",",,S","83","H,,S",,,"72",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-03-29","1.02",",,S","80","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-03-30",,,"81","H,,S",,,"70",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-03-31","0.00",",,S","78","H,,S","86",",,S","74",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-04-01","0.59",",,S","74","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-04-02","0.00",",,S","80","H,,S",,,"67",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-04-03","0.00",",,S","82","H,,S","95",",,S","71",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-04-04","0.00",",,S","86","H,,S","97",",,S","74",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-04-05","0.00",",,S","84","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-04-06","0.00",",,S","84","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-04-07","0.00",",,S","84","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-04-08","0.00",",,S","86","H,,S",,,"71",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-04-09","0.00",",,S","85","H,,S",,,"72",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-04-10","0.00",",,S","86","H,,S",,,"73",",,S"
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-04-11","0.00",",,S","87","H,,S",,,,
"BGM00041936","JESSORE, BG","23.184","89.161","6.1","2023-04-12","0.00",",,S","85","H,,S",,,"70",",,S"
